Plot	Sp	Individual	Flower	Avorted	Ovule	Seed	Total
1	TVUH	10	6	1	3	0	4
2	TVUF	2	2	0	3	1	4
2	TVUF	5	2	0	3	1	4
2	TVUF	7	6	0	3	1	4
2	TVUH	2	3	1	3	0	4
2	TVUH	3	5	0	3	1	4
2	TVUH	4	1	0	3	1	4
2	TVUH	5	6	0	3	1	4
3	TVUF	3	2	1	3	0	4
3	TVUF	3	3	0	3	1	4
3	TVUF	3	4	0	3	1	4
3	TVUF	5	3	1	3	0	4
3	TVUF	7	2	0	3	1	4
3	TVUF	10	2	1	3	0	4
3	TVUF	10	5	0	3	1	4
3	TVUH	1	1	1	3	0	4
3	TVUH	1	2	0	3	1	4
3	TVUH	1	3	1	3	0	4
3	TVUH	2	1	1	3	0	4
3	TVUH	3	2	1	3	0	4
3	TVUH	8	3	1	3	0	4
3	TVUH	9	1	1	3	0	4
3	TVUH	9	2	1	3	0	4
3	TVUH	9	4	1	3	0	4
3	TVUH	10	4	1	3	0	4
3	TVUH	10	6	1	3	0	4
4	TVUF	1	3	0	3	1	4
4	TVUF	1	5	0	3	1	4
4	TVUF	3	4	1	3	0	4
4	TVUF	6	3	0	3	1	4
4	TVUF	10	2	0	3	1	4
4	TVUH	2	4	1	3	0	4
4	TVUH	6	1	0	3	1	4
4	TVUH	6	4	0	3	1	4
5	TVUF	3	1	1	3	0	4
5	TVUF	3	4	1	3	0	4
5	TVUF	4	3	1	3	0	4
5	TVUF	5	2	1	3	0	4
5	TVUF	9	4	1	3	0	4
5	TVUF	9	5	1	3	0	4
5	TVUF	10	2	0	3	1	4
5	TVUF	10	3	1	3	0	4
5	TVUH	1	2	0	3	1	4
5	TVUH	1	3	0	3	1	4
5	TVUH	2	1	1	3	0	4
5	TVUH	2	2	1	3	0	4
5	TVUH	2	3	1	3	0	4
5	TVUH	4	3	0	3	1	4
5	TVUH	4	4	0	3	1	4
5	TVUH	6	4	1	3	0	4
5	TVUH	7	4	0	3	1	4
5	TVUH	7	5	1	3	0	4
5	TVUH	9	2	1	3	0	4
5	TVUH	9	3	0	3	1	4
5	TVUH	9	5	1	3	0	4
6	TVUF	2	1	1	3	0	4
6	TVUF	2	2	0	3	1	4
6	TVUF	3	2	0	3	1	4
6	TVUF	5	2	0	3	1	4
6	TVUH	5	1	0	3	1	4
6	TVUH	7	1	1	3	0	4
7	TVUF	1	1	0	3	1	4
7	TVUF	2	2	0	3	1	4
7	TVUF	2	4	0	3	1	4
7	TVUF	4	2	0	3	1	4
7	TVUF	5	5	0	3	1	4
7	TVUH	3	5	0	3	1	4
7	TVUH	6	3	0	3	1	4
7	TVUH	7	1	0	3	1	4
7	TVUH	8	2	1	3	0	4
7	TVUH	9	4	1	3	0	4
8	TVUF	1	5	1	3	0	4
8	TVUF	2	1	1	3	0	4
8	TVUF	2	2	1	3	0	4
8	TVUF	2	3	1	3	0	4
8	TVUF	2	5	1	3	0	4
8	TVUF	3	2	0	3	1	4
8	TVUF	3	4	0	3	1	4
8	TVUF	4	2	0	3	1	4
8	TVUF	4	3	1	3	0	4
8	TVUF	5	1	1	3	0	4
8	TVUF	6	2	1	3	0	4
8	TVUF	6	3	1	3	0	4
8	TVUF	6	4	1	3	0	4
8	TVUF	7	2	0	3	1	4
8	TVUF	7	3	0	3	1	4
8	TVUF	8	3	1	3	0	4
8	TVUF	9	2	0	3	1	4
8	TVUF	9	3	0	3	1	4
8	TVUH	2	2	0	3	1	4
8	TVUH	2	3	1	3	0	4
8	TVUH	2	4	0	3	1	4
8	TVUH	3	3	0	3	1	4
8	TVUH	5	2	1	3	0	4
8	TVUH	5	3	1	3	0	4
8	TVUH	6	1	0	3	1	4
8	TVUH	6	3	0	3	1	4
8	TVUH	10	1	0	3	1	4
8	TVUH	10	3	0	3	1	4
9	TVUF	1	4	0	3	1	4
9	TVUF	1	5	1	3	0	4
9	TVUF	6	1	0	3	1	4
9	TVUF	6	2	0	3	1	4
9	TVUF	8	1	0	3	1	4
9	TVUF	8	2	0	3	1	4
9	TVUH	5	2	0	3	1	4
9	TVUH	9	1	0	3	1	4
10	TVUF	3	4	0	3	1	4
10	TVUF	5	3	1	3	0	4
10	TVUF	5	4	1	3	0	4
10	TVUH	4	4	0	3	1	4
10	TVUH	6	1	1	3	0	4
10	TVUH	7	5	0	3	1	4
10	TVUH	9	1	0	3	1	4
10	TVUH	10	1	1	3	0	4
10	TVUH	10	2	1	3	0	4
10	TVUH	10	3	1	3	0	4
10	TVUH	10	4	0	3	1	4
11	TVUF	4	1	1	3	0	4
11	TVUF	8	1	0	3	1	4
11	TVUF	9	3	0	3	1	4
11	TVUH	3	4	1	3	0	4
11	TVUH	3	6	1	3	0	4
11	TVUH	6	1	1	3	0	4
12	TVUF	3	4	1	3	0	4
12	TVUF	4	1	0	3	1	4
12	TVUF	5	2	0	3	1	4
12	TVUF	6	1	1	3	0	4
12	TVUF	8	1	0	3	1	4
12	TVUF	10	3	1	3	0	4
12	TVUH	2	1	1	3	0	4
12	TVUH	2	4	1	3	0	4
12	TVUH	2	5	0	3	1	4
12	TVUH	3	3	1	3	0	4
12	TVUH	3	4	0	3	1	4
12	TVUH	4	1	1	3	0	4
12	TVUH	5	4	0	3	1	4
12	TVUH	5	5	1	3	0	4
12	TVUH	7	2	0	3	1	4
12	TVUH	7	3	1	3	0	4
12	TVUH	8	1	0	3	1	4
12	TVUH	9	1	1	3	0	4
12	TVUH	9	4	1	3	0	4
12	TVUH	10	4	0	3	1	4
12	TVUH	10	5	1	3	0	4
13	TVUF	3	4	1	3	0	4
13	TVUF	5	5	1	3	0	4
13	TVUF	7	3	1	3	0	4
13	TVUF	10	1	1	3	0	4
13	TVUH	2	4	0	3	1	4
13	TVUH	3	5	1	3	0	4
13	TVUH	6	4	1	3	0	4
13	TVUH	7	1	1	3	0	4
13	TVUH	7	6	0	3	1	4
13	TVUH	8	1	0	3	1	4
13	TVUH	8	2	1	3	0	4
13	TVUH	8	4	1	3	0	4
13	TVUH	10	3	1	3	0	4
14	TVUF	2	2	0	3	1	4
14	TVUF	3	1	0	3	1	4
14	TVUF	3	5	0	3	1	4
14	TVUF	5	1	0	3	1	4
14	TVUF	7	2	0	3	1	4
14	TVUF	7	5	0	3	1	4
15	TVUF	1	1	0	3	1	4
15	TVUF	1	3	1	3	0	4
15	TVUF	2	1	1	3	0	4
15	TVUF	3	1	0	3	1	4
15	TVUF	4	2	0	3	1	4
15	TVUF	5	1	0	3	1	4
15	TVUH	2	1	1	3	0	4
15	TVUH	4	1	1	3	0	4
15	TVUH	8	3	1	3	0	4
15	TVUH	8	4	1	3	0	4
15	TVUH	9	2	1	3	0	4
16	TVUF	1	3	0	3	1	4
16	TVUF	3	3	0	3	1	4
16	TVUF	4	2	1	3	0	4
16	TVUF	4	3	1	3	0	4
16	TVUF	5	1	1	3	0	4
16	TVUF	7	4	1	3	0	4
16	TVUH	1	1	1	3	0	4
16	TVUH	1	4	1	3	0	4
16	TVUH	8	1	1	3	0	4
16	TVUH	10	1	1	3	0	4
17	TVUF	1	2	1	3	0	4
17	TVUF	1	3	0	3	1	4
17	TVUF	4	1	0	3	1	4
17	TVUF	8	3	0	3	1	4
17	TVUF	10	1	0	3	1	4
17	TVUF	10	3	1	3	0	4
17	TVUH	6	2	0	3	1	4
17	TVUH	8	1	0	3	1	4
17	TVUH	9	1	1	3	0	4
17	TVUH	10	4	0	3	1	4
18	TVUF	2	1	1	3	0	4
18	TVUF	2	3	0	3	1	4
18	TVUF	4	1	1	3	0	4
18	TVUF	4	2	0	3	1	4
18	TVUF	5	1	1	3	0	4
18	TVUF	7	3	0	3	1	4
18	TVUF	10	5	1	3	0	4
18	TVUH	1	1	1	3	0	4
18	TVUH	1	4	1	3	0	4
18	TVUH	2	2	0	3	1	4
18	TVUH	2	3	0	3	1	4
18	TVUH	2	4	0	3	1	4
18	TVUH	7	1	0	3	1	4
18	TVUH	8	4	1	3	0	4
18	TVUH	9	5	0	3	1	4
19	TVUF	2	1	0	3	1	4
19	TVUF	4	1	0	3	1	4
19	TVUF	7	2	1	3	0	4
19	TVUF	8	3	0	3	1	4
19	TVUF	8	4	0	3	1	4
19	TVUH	3	2	0	3	1	4
19	TVUH	6	1	0	3	1	4
19	TVUH	7	1	0	3	1	4
20	TVUF	1	1	0	3	1	4
20	TVUF	2	3	1	3	0	4
20	TVUF	3	2	0	3	1	4
20	TVUF	3	3	0	3	1	4
20	TVUF	4	4	0	3	1	4
20	TVUF	5	1	0	3	1	4
20	TVUF	5	4	1	3	0	4
20	TVUF	6	5	0	3	1	4
20	TVUF	7	3	0	3	1	4
20	TVUF	9	1	1	3	0	4
20	TVUF	10	1	0	3	1	4
20	TVUF	10	4	1	3	0	4
20	TVUF	10	5	0	3	1	4
20	TVUH	5	1	1	3	0	4
20	TVUH	5	3	1	3	0	4
20	TVUH	5	4	1	3	0	4
20	TVUH	6	1	1	3	0	4
20	TVUH	6	3	1	3	0	4
20	TVUH	7	1	1	3	0	4
20	TVUH	7	4	0	3	1	4
20	TVUH	8	1	1	3	0	4
20	TVUH	9	1	1	3	0	4
21	TVUF	1	2	0	3	1	4
21	TVUF	3	1	1	3	0	4
21	TVUF	4	5	1	3	0	4
21	TVUF	5	4	1	3	0	4
21	TVUF	6	1	1	3	0	4
21	TVUF	6	2	1	3	0	4
21	TVUF	9	2	1	3	0	4
21	TVUH	2	1	1	3	0	4
21	TVUH	4	2	0	3	1	4
21	TVUH	5	1	1	3	0	4
21	TVUH	5	4	0	3	1	4
21	TVUH	6	2	0	3	1	4
21	TVUH	6	6	1	3	0	4
21	TVUH	10	2	1	3	0	4
22	TVUF	7	1	0	3	1	4
22	TVUH	5	3	1	3	0	4
22	TVUH	7	1	0	3	1	4
22	TVUH	8	2	1	3	0	4
23	TVUF	2	3	0	3	1	4
23	TVUF	4	1	0	3	1	4
23	TVUF	5	2	1	3	0	4
23	TVUF	9	2	0	3	1	4
23	TVUH	5	4	0	3	1	4
23	TVUH	7	3	0	3	1	4
24	TVUF	1	3	0	3	1	4
24	TVUF	1	5	0	3	1	4
24	TVUF	3	3	0	3	1	4
24	TVUF	3	4	0	3	1	4
24	TVUF	5	2	1	3	0	4
24	TVUF	6	1	1	3	0	4
24	TVUF	6	2	1	3	0	4
24	TVUF	9	3	0	3	1	4
24	TVUF	10	1	0	3	1	4
24	TVUF	10	2	0	3	1	4
24	TVUF	10	3	1	3	0	4
24	TVUH	1	2	0	3	1	4
24	TVUH	2	2	1	3	0	4
25	TVUF	1	1	0	3	1	4
25	TVUF	1	4	0	3	1	4
25	TVUF	1	5	0	3	1	4
25	TVUF	4	1	1	3	0	4
25	TVUF	5	3	0	3	1	4
25	TVUF	6	1	1	3	0	4
25	TVUF	7	1	1	3	0	4
25	TVUF	8	2	1	3	0	4
25	TVUF	8	3	0	3	1	4
25	TVUF	8	5	0	3	1	4
25	TVUF	9	2	1	3	0	4
25	TVUF	9	4	1	3	0	4
25	TVUF	10	3	0	3	1	4
25	TVUF	10	4	0	3	1	4
25	TVUH	1	1	0	3	1	4
26	TVUF	4	3	1	3	0	4
26	TVUF	7	3	0	3	1	4
26	TVUH	4	6	1	3	0	4
26	TVUH	5	4	1	3	0	4
26	TVUH	6	2	0	3	1	4
26	TVUH	8	2	0	3	1	4
27	TVUF	1	3	0	3	1	4
27	TVUF	5	5	0	3	1	4
27	TVUF	9	2	1	3	0	4
27	TVUF	10	4	0	3	1	4
27	TVUH	1	3	1	3	0	4
27	TVUH	3	2	1	3	0	4
27	TVUH	10	1	0	3	1	4
27	TVUH	10	4	1	3	0	4
28	TVUH	2	1	0	3	1	4
29	TVUF	3	4	0	3	1	4
29	TVUF	3	5	1	3	0	4
29	TVUF	6	4	0	3	1	4
29	TVUF	8	2	0	3	1	4
29	TVUH	2	6	1	3	0	4
29	TVUH	4	4	1	3	0	4
29	TVUH	5	2	1	3	0	4
29	TVUH	10	2	1	3	0	4
29	TVUH	10	5	1	3	0	4
30	TVUF	3	1	1	3	0	4
30	TVUF	3	2	1	3	0	4
30	TVUF	4	2	1	3	0	4
30	TVUF	5	3	0	3	1	4
30	TVUF	9	4	1	3	0	4
30	TVUF	10	1	0	3	1	4
30	TVUH	1	1	0	3	1	4
30	TVUH	4	5	0	3	1	4
30	TVUH	6	1	1	3	0	4
30	TVUH	8	1	0	3	1	4
30	TVUH	10	3	1	3	0	4
31	TVUF	1	4	0	3	1	4
31	TVUF	2	5	0	3	1	4
31	TVUF	3	1	1	3	0	4
31	TVUH	4	3	1	3	0	4
31	TVUH	7	1	1	3	0	4
31	TVUH	10	1	1	3	0	4
32	TVUF	1	1	0	3	1	4
32	TVUF	6	1	0	3	1	4
32	TVUF	8	1	0	3	1	4
32	TVUF	8	2	1	3	0	4
32	TVUF	8	5	0	3	1	4
32	TVUF	10	2	0	3	1	4
32	TVUF	10	4	0	3	1	4
32	TVUH	1	1	1	3	0	4
32	TVUH	1	3	0	3	1	4
32	TVUH	2	2	0	3	1	4
32	TVUH	2	3	1	3	0	4
32	TVUH	2	4	1	3	0	4
32	TVUH	3	5	0	3	1	4
32	TVUH	5	2	1	3	0	4
32	TVUH	6	3	0	3	1	4
32	TVUH	6	4	1	3	0	4
32	TVUH	7	2	0	3	1	4
32	TVUH	7	3	0	3	1	4
32	TVUH	8	2	0	3	1	4
32	TVUH	9	1	0	3	1	4
32	TVUH	10	2	0	3	1	4
32	TVUH	10	3	1	3	0	4
33	TVUF	5	2	1	3	0	4
33	TVUF	6	2	0	3	1	4
33	TVUH	1	1	0	3	1	4
33	TVUH	1	3	0	3	1	4
33	TVUH	2	5	0	3	1	4
33	TVUH	4	2	0	3	1	4
33	TVUH	5	4	1	3	0	4
33	TVUH	9	3	1	3	0	4
34	TVUF	4	1	1	3	0	4
34	TVUF	7	1	1	3	0	4
34	TVUF	8	4	0	3	1	4
34	TVUF	10	2	1	3	0	4
34	TVUF	10	3	1	3	0	4
34	TVUH	3	4	1	3	0	4
34	TVUH	6	2	1	3	0	4
34	TVUH	7	5	1	3	0	4
34	TVUH	8	2	0	3	1	4
34	TVUH	8	3	1	3	0	4
34	TVUH	10	1	0	3	1	4
34	TVUH	10	3	1	3	0	4
35	TVUF	1	2	0	3	1	4
35	TVUF	3	1	0	3	1	4
35	TVUF	7	5	0	3	1	4
35	TVUF	10	4	0	3	1	4
35	TVUH	1	2	1	3	0	4
35	TVUH	2	5	1	3	0	4
35	TVUH	3	4	0	3	1	4
35	TVUH	5	1	0	3	1	4
35	TVUH	5	3	0	3	1	4
35	TVUH	6	2	1	3	0	4
35	TVUH	7	1	0	3	1	4
36	TVUH	1	5	0	3	1	4
36	TVUH	5	1	0	3	1	4
36	TVUH	7	5	1	3	0	4
36	TVUH	8	2	1	3	0	4
37	TVUF	4	2	0	3	1	4
37	TVUF	7	1	0	3	1	4
37	TVUH	1	1	0	3	1	4
37	TVUH	2	1	0	3	1	4
37	TVUH	3	1	0	3	1	4
37	TVUH	6	3	1	3	0	4
37	TVUH	7	1	0	3	1	4
37	TVUH	9	1	1	3	0	4
37	TVUH	10	1	0	3	1	4
37	TVUH	10	2	0	3	1	4
37	TVUH	10	5	1	3	0	4
38	TVUF	3	1	1	3	0	4
38	TVUF	7	3	0	3	1	4
38	TVUF	7	5	0	3	1	4
38	TVUF	8	1	1	3	0	4
38	TVUH	1	1	0	3	1	4
38	TVUH	1	3	0	3	1	4
38	TVUH	3	3	1	3	0	4
38	TVUH	4	1	0	3	1	4
38	TVUH	6	4	0	3	1	4
38	TVUH	10	1	1	3	0	4
38	TVUH	10	2	1	3	0	4
38	TVUH	10	4	1	3	0	4
39	TVUF	4	4	0	3	1	4
39	TVUF	7	2	1	3	0	4
39	TVUF	10	1	0	3	1	4
39	TVUH	1	5	1	3	0	4
39	TVUH	2	4	0	3	1	4
39	TVUH	3	4	0	3	1	4
39	TVUH	4	1	0	3	1	4
39	TVUH	4	2	1	3	0	4
39	TVUH	8	1	1	3	0	4
39	TVUH	8	2	0	3	1	4
39	TVUH	8	3	0	3	1	4
40	TVUF	2	3	1	3	0	4
40	TVUF	4	2	0	3	1	4
40	TVUF	8	1	0	3	1	4
40	TVUF	10	3	0	3	1	4
40	TVUH	1	1	0	3	1	4
40	TVUH	2	2	0	3	1	4
40	TVUH	5	1	0	3	1	4
40	TVUH	6	2	0	3	1	4
40	TVUH	6	3	1	3	0	4
1	TVUF	3	1	2	2	0	4
1	TVUF	3	5	1	2	1	4
1	TVUF	4	1	0	2	2	4
1	TVUF	4	2	1	2	1	4
1	TVUF	4	4	1	2	1	4
1	TVUF	4	5	0	2	2	4
1	TVUF	10	6	0	2	2	4
1	TVUH	1	4	2	2	0	4
1	TVUH	1	5	1	2	1	4
1	TVUH	3	6	1	2	1	4
1	TVUH	4	1	1	2	1	4
1	TVUH	4	6	0	2	2	4
1	TVUH	5	4	2	2	0	4
1	TVUH	5	5	1	2	1	4
1	TVUH	6	6	0	2	2	4
1	TVUH	7	2	0	2	2	4
1	TVUH	8	2	1	2	1	4
1	TVUH	8	3	1	2	1	4
1	TVUH	9	2	1	2	1	4
1	TVUH	10	1	2	2	0	4
1	TVUH	10	3	0	2	2	4
2	TVUF	4	2	0	2	2	4
2	TVUF	5	1	1	2	1	4
2	TVUF	6	1	0	2	2	4
2	TVUF	9	1	0	2	2	4
2	TVUF	9	2	1	2	1	4
2	TVUF	9	3	0	2	2	4
2	TVUF	9	5	0	2	2	4
2	TVUF	10	3	1	2	1	4
2	TVUH	10	2	0	2	2	4
3	TVUF	1	4	0	2	2	4
3	TVUF	2	3	2	2	0	4
3	TVUF	4	1	0	2	2	4
3	TVUF	4	2	2	2	0	4
3	TVUF	6	1	0	2	2	4
3	TVUF	8	1	0	2	2	4
3	TVUF	8	2	0	2	2	4
3	TVUF	8	4	0	2	2	4
3	TVUF	8	6	0	2	2	4
3	TVUF	9	1	0	2	2	4
3	TVUF	9	3	1	2	1	4
3	TVUH	1	5	1	2	1	4
3	TVUH	4	3	0	2	2	4
3	TVUH	5	1	2	2	0	4
3	TVUH	5	5	2	2	0	4
3	TVUH	6	3	2	2	0	4
3	TVUH	7	2	2	2	0	4
3	TVUH	7	3	0	2	2	4
3	TVUH	8	5	1	2	1	4
4	TVUF	2	2	0	2	2	4
4	TVUF	3	1	0	2	2	4
4	TVUF	5	5	1	2	1	4
4	TVUF	9	3	0	2	2	4
4	TVUF	10	1	0	2	2	4
4	TVUH	1	1	1	2	1	4
4	TVUH	1	2	0	2	2	4
4	TVUH	2	1	0	2	2	4
4	TVUH	4	1	2	2	0	4
4	TVUH	8	1	0	2	2	4
5	TVUF	2	2	0	2	2	4
5	TVUF	4	2	2	2	0	4
5	TVUF	6	1	1	2	1	4
5	TVUF	6	2	2	2	0	4
5	TVUF	6	4	0	2	2	4
5	TVUF	9	3	1	2	1	4
5	TVUF	10	5	0	2	2	4
5	TVUH	1	1	2	2	0	4
5	TVUH	2	4	2	2	0	4
5	TVUH	3	1	2	2	0	4
5	TVUH	3	5	1	2	1	4
5	TVUH	6	2	2	2	0	4
5	TVUH	6	3	2	2	0	4
5	TVUH	8	2	2	2	0	4
5	TVUH	8	3	1	2	1	4
5	TVUH	8	4	2	2	0	4
6	TVUF	4	2	0	2	2	4
6	TVUF	4	3	0	2	2	4
6	TVUF	5	1	2	2	0	4
6	TVUF	7	1	2	2	0	4
6	TVUF	8	1	1	2	1	4
6	TVUF	8	2	1	2	1	4
6	TVUF	9	2	2	2	0	4
6	TVUH	1	1	1	2	1	4
7	TVUF	3	1	0	2	2	4
7	TVUF	3	3	0	2	2	4
7	TVUF	3	4	1	2	1	4
7	TVUF	3	5	1	2	1	4
7	TVUF	4	5	0	2	2	4
7	TVUF	5	4	0	2	2	4
7	TVUF	6	2	1	2	1	4
7	TVUF	7	4	1	2	1	4
7	TVUF	8	3	0	2	2	4
7	TVUF	10	3	0	2	2	4
7	TVUH	1	4	1	2	1	4
7	TVUH	3	1	2	2	0	4
7	TVUH	3	3	2	2	0	4
7	TVUH	3	4	2	2	0	4
7	TVUH	4	2	0	2	2	4
7	TVUH	5	1	1	2	1	4
7	TVUH	6	1	0	2	2	4
8	TVUF	1	2	0	2	2	4
8	TVUF	4	4	1	2	1	4
8	TVUF	7	1	1	2	1	4
8	TVUF	7	5	0	2	2	4
8	TVUF	9	4	0	2	2	4
8	TVUF	9	5	0	2	2	4
8	TVUF	10	6	0	2	2	4
8	TVUH	1	1	2	2	0	4
8	TVUH	1	2	2	2	0	4
8	TVUH	1	6	2	2	0	4
8	TVUH	2	1	2	2	0	4
8	TVUH	2	5	1	2	1	4
8	TVUH	2	6	2	2	0	4
8	TVUH	3	2	1	2	1	4
8	TVUH	10	2	2	2	0	4
9	TVUF	2	1	0	2	2	4
9	TVUF	7	1	0	2	2	4
9	TVUF	10	1	2	2	0	4
9	TVUH	1	1	1	2	1	4
9	TVUH	2	4	0	2	2	4
9	TVUH	4	3	1	2	1	4
9	TVUH	4	4	2	2	0	4
9	TVUH	5	1	0	2	2	4
9	TVUH	7	1	2	2	0	4
9	TVUH	9	2	0	2	2	4
10	TVUF	2	3	1	2	1	4
10	TVUF	3	6	2	2	0	4
10	TVUH	1	3	2	2	0	4
10	TVUH	4	3	2	2	0	4
10	TVUH	6	4	0	2	2	4
10	TVUH	7	2	0	2	2	4
10	TVUH	9	3	1	2	1	4
11	TVUF	1	3	1	2	1	4
11	TVUF	4	3	2	2	0	4
11	TVUF	5	4	0	2	2	4
11	TVUF	9	1	0	2	2	4
11	TVUH	2	2	0	2	2	4
11	TVUH	2	3	1	2	1	4
11	TVUH	3	1	2	2	0	4
11	TVUH	3	3	2	2	0	4
11	TVUH	4	1	1	2	1	4
11	TVUH	4	2	2	2	0	4
11	TVUH	5	5	1	2	1	4
12	TVUF	1	1	0	2	2	4
12	TVUF	2	2	1	2	1	4
12	TVUF	4	2	2	2	0	4
12	TVUF	6	3	0	2	2	4
12	TVUF	7	2	2	2	0	4
12	TVUF	9	5	0	2	2	4
12	TVUF	10	2	2	2	0	4
12	TVUH	1	3	1	2	1	4
12	TVUH	1	5	0	2	2	4
12	TVUH	1	6	0	2	2	4
12	TVUH	2	3	0	2	2	4
12	TVUH	5	3	2	2	0	4
12	TVUH	6	2	1	2	1	4
12	TVUH	7	1	2	2	0	4
12	TVUH	8	2	0	2	2	4
13	TVUF	1	4	0	2	2	4
13	TVUF	4	6	0	2	2	4
13	TVUF	5	1	0	2	2	4
13	TVUF	5	2	1	2	1	4
13	TVUF	6	4	0	2	2	4
13	TVUF	9	4	0	2	2	4
13	TVUH	1	4	0	2	2	4
13	TVUH	3	2	2	2	0	4
13	TVUH	4	1	0	2	2	4
13	TVUH	6	2	0	2	2	4
13	TVUH	7	2	0	2	2	4
14	TVUF	3	2	2	2	0	4
14	TVUF	5	4	2	2	0	4
14	TVUF	5	5	2	2	0	4
14	TVUF	7	3	1	2	1	4
14	TVUF	10	1	1	2	1	4
14	TVUH	1	3	2	2	0	4
14	TVUH	4	2	2	2	0	4
15	TVUF	2	2	0	2	2	4
15	TVUF	2	3	1	2	1	4
15	TVUF	4	1	1	2	1	4
15	TVUF	4	4	0	2	2	4
15	TVUF	7	1	2	2	0	4
15	TVUF	10	1	0	2	2	4
15	TVUH	3	1	0	2	2	4
15	TVUH	3	3	2	2	0	4
15	TVUH	7	1	0	2	2	4
15	TVUH	7	2	2	2	0	4
16	TVUF	1	4	0	2	2	4
16	TVUF	2	4	2	2	0	4
16	TVUF	4	1	0	2	2	4
16	TVUF	5	4	2	2	0	4
16	TVUF	5	5	0	2	2	4
16	TVUF	7	3	0	2	2	4
16	TVUF	8	3	2	2	0	4
16	TVUH	1	3	1	2	1	4
16	TVUH	7	1	2	2	0	4
16	TVUH	9	1	2	2	0	4
17	TVUF	2	1	0	2	2	4
17	TVUF	2	4	1	2	1	4
17	TVUF	3	1	1	2	1	4
17	TVUF	7	1	1	2	1	4
17	TVUF	7	4	1	2	1	4
17	TVUF	8	2	1	2	1	4
17	TVUF	8	4	1	2	1	4
17	TVUF	9	1	0	2	2	4
17	TVUF	9	4	0	2	2	4
17	TVUF	9	5	0	2	2	4
17	TVUF	10	2	0	2	2	4
17	TVUF	10	5	1	2	1	4
17	TVUH	1	1	0	2	2	4
17	TVUH	2	1	2	2	0	4
17	TVUH	2	2	2	2	0	4
17	TVUH	2	3	2	2	0	4
17	TVUH	6	1	2	2	0	4
17	TVUH	9	3	0	2	2	4
17	TVUH	9	4	0	2	2	4
18	TVUF	1	2	2	2	0	4
18	TVUF	1	3	2	2	0	4
18	TVUF	3	1	0	2	2	4
18	TVUF	7	4	0	2	2	4
18	TVUF	8	1	2	2	0	4
18	TVUF	8	2	2	2	0	4
18	TVUF	9	4	1	2	1	4
18	TVUF	10	3	0	2	2	4
18	TVUF	10	6	0	2	2	4
18	TVUH	2	1	2	2	0	4
18	TVUH	3	1	0	2	2	4
18	TVUH	3	4	2	2	0	4
18	TVUH	5	1	2	2	0	4
18	TVUH	6	1	2	2	0	4
18	TVUH	7	2	2	2	0	4
18	TVUH	7	3	2	2	0	4
18	TVUH	7	4	0	2	2	4
19	TVUF	8	2	1	2	1	4
19	TVUF	9	4	2	2	0	4
19	TVUF	10	1	1	2	1	4
19	TVUH	1	1	0	2	2	4
19	TVUH	5	3	1	2	1	4
19	TVUH	9	2	0	2	2	4
19	TVUH	9	4	1	2	1	4
20	TVUF	2	2	2	2	0	4
20	TVUF	4	1	2	2	0	4
20	TVUF	6	2	1	2	1	4
20	TVUH	1	2	2	2	0	4
20	TVUH	2	4	2	2	0	4
20	TVUH	2	5	2	2	0	4
20	TVUH	3	4	1	2	1	4
20	TVUH	6	2	2	2	0	4
20	TVUH	8	3	2	2	0	4
20	TVUH	10	2	2	2	0	4
21	TVUF	2	4	2	2	0	4
21	TVUF	3	3	2	2	0	4
21	TVUF	5	2	1	2	1	4
21	TVUF	6	3	2	2	0	4
21	TVUF	7	2	0	2	2	4
21	TVUF	8	2	2	2	0	4
21	TVUF	8	3	2	2	0	4
21	TVUF	9	1	0	2	2	4
21	TVUF	9	3	0	2	2	4
21	TVUF	9	4	2	2	0	4
21	TVUH	3	2	2	2	0	4
21	TVUH	5	2	0	2	2	4
21	TVUH	6	1	2	2	0	4
21	TVUH	6	3	1	2	1	4
21	TVUH	6	4	0	2	2	4
21	TVUH	9	1	0	2	2	4
22	TVUF	1	1	0	2	2	4
22	TVUH	3	2	2	2	0	4
22	TVUH	8	1	1	2	1	4
22	TVUH	8	4	2	2	0	4
22	TVUH	10	1	0	2	2	4
23	TVUF	1	1	1	2	1	4
23	TVUF	2	2	1	2	1	4
23	TVUF	6	2	2	2	0	4
23	TVUF	6	3	1	2	1	4
23	TVUH	1	5	1	2	1	4
23	TVUH	2	2	0	2	2	4
23	TVUH	3	2	0	2	2	4
23	TVUH	4	2	1	2	1	4
23	TVUH	5	3	2	2	0	4
23	TVUH	6	2	1	2	1	4
23	TVUH	9	2	0	2	2	4
24	TVUF	3	1	2	2	0	4
24	TVUF	7	2	2	2	0	4
24	TVUF	9	1	0	2	2	4
24	TVUH	4	1	0	2	2	4
24	TVUH	5	2	2	2	0	4
24	TVUH	10	1	2	2	0	4
25	TVUF	2	5	1	2	1	4
25	TVUF	3	5	1	2	1	4
25	TVUF	5	2	1	2	1	4
25	TVUF	7	3	2	2	0	4
25	TVUF	7	4	0	2	2	4
25	TVUF	8	1	1	2	1	4
25	TVUF	9	5	1	2	1	4
25	TVUF	10	1	0	2	2	4
25	TVUF	10	2	0	2	2	4
25	TVUH	2	1	1	2	1	4
25	TVUH	2	3	1	2	1	4
25	TVUH	3	2	2	2	0	4
26	TVUF	7	4	0	2	2	4
26	TVUH	3	1	2	2	0	4
26	TVUH	4	2	1	2	1	4
